bc,co,date,location,no2,o3,pm10,pm25,so2
"","",2022-04-05,Madison,"",0.0297,"","",""
"","",2022-04-05,Holiday,"",0.0303,"","",""
"","",2022-04-05,Beltsville,"",0.0328,"","",""
"","",2022-04-05,LABP,"",0.0198,"","",""
"","",2022-04-05,Soddy Daisy,"",0.0411,"","",""
"","",2022-04-05,Bennington,"",0.032,"",4.1643,""
"","",2022-04-06,Zuni Hills,"","",31.3333,"",""
"","",2022-04-06,Death Valley NP,"",0.0488,"","",""
"","",2022-04-06,Sloughhouse,"",0.0317,"",2.2632,""
"","",2022-04-06,SOMERST,"",0.0315,"",9.3609,""
"","",2022-04-06,Capitol,"",0.0186,"",14.9458,""
"","",2022-04-06,Lewistown,"",0.042,7.5417,3.7583,""
"","",2022-04-06,Albany - Calapooia S,"","","",4.0261,""
"","",2022-04-06,CORBIN,"",0.0333,"","",""
"","",2022-04-06,BAYSIDE,"",0.036,"","",""
"","",2022-04-06,Rockford,"","","",10.6042,""
"","",2022-04-06,Trimble,"",0.0382,"","",""
"",0.5087,2022-04-07,Compton,0.0214,0.0333,"",17.8589,""
"","",2022-04-07,Downtown Sacramento,"",0.0298,26.8721,8.8779,""
"","",2022-04-07,LUMS 2,"",0.0375,"",7.1494,0.0
"","",2022-04-07,Corvallis - Circle B,"","","",6.3244,""
"","",2022-04-07,Peckville,"",0.0357,"","",""
"","",2022-04-07,Grand Island DOT,"","","",4.2815,""
"","",2022-04-07,LEWES,"",0.0445,"","",""
"","",2022-04-07,FRAYSER,"",0.0352,"","",""
"","",2022-04-08,Mayo Clinic,"",0.0341,"",8.5538,""
"","",2022-04-08,Brunswick,"",0.0372,19.2342,6.7757,""
"","",2022-04-08,Desert View,0.0151,0.033,97.1037,"",""
"","",2022-04-08,CHERRYGR,"",0.034,"","",""
"","",2022-04-08,Wellpinit-Spokane Tr,"","","",2.6027,""
"","",2022-04-08,Mayaguez 59,"",0.0077,"",4.3825,""
"","",2022-04-08,Carlsbad Caverns - B,"",0.0506,"","",""
"","",2022-04-08,Southside,"",0.0386,"","",""
"","",2022-04-09,Pocatello STP,"","","","",0.0085
"","",2022-04-09,McCall,"","","",4.8667,""
"","",2022-04-09,Riviera Beach,"","","","",4.0E-4
"","",2022-04-09,Chaco Culture Nation,2.0E-4,0.0368,"","",""
"","",2022-04-09,Tioga County,"",0.0354,"",4.0361,""
"","",2022-04-09,Sunny Farms West,"","","","",0.0
"","",2022-04-10,Denali NPP,"",0.0436,"","",""
"","",2022-04-10,Jackson - Clinton,"",0.0292,"","",""
"","",2022-04-10,Middletown,"",0.0294,"","",""
"","",2022-04-10,Groton,"",0.0323,5.65,3.3933,""
"","",2022-04-10,Minneapolis - Bottin,"","",16.9929,"",""
"","",2022-04-10,Valley Central,"",0.0319,"","",""
"","",2022-04-10,Durham Armory,"",0.0373,6.4113,1.3546,0.0
"","",2022-04-10,Indian River Lagoon,"",0.0438,"","",""
"","",2022-04-10,Front Street,"","",51.4961,"",""
"","",2022-04-11,BETHANY,"",0.0441,"","",""
"","",2022-04-11,Lawrenceville,"",0.0181,"",7.45,""
"","",2022-04-11,Vernal #4,0.0026,0.0439,"",2.899,""
"","",2022-04-11,Yellowstone- Old Fai,0.0011,"","",1.619,""
"","",2022-04-11,Gresham Centennial H,"","","",2.2687,""
"","",2022-04-11,LEHI,"",0.0352,47.9182,"",""
"","",2022-04-11,Georgia Station,"",0.0437,"","",""
"","",2022-04-12,Abington,"",0.0399,"","",""
"","",2022-04-12,CICERO,"",0.0193,"","",""
"","",2022-04-12,Harrisburg,"",0.0351,"",5.8316,""
"","",2022-04-12,Kane Exp. Forest,"",0.0476,"","",""
"","",2022-04-12,TK Gregg,"","","",13.4087,""
"","",2022-04-12,P2,0.002,0.0458,29.1412,6.5592,""
"","",2022-04-13,CasaBlanca,"","",53.2574,"",""
"","",2022-04-13,Presque Isle Riversi,"","",66.8478,7.3587,""
"","",2022-04-13,Dripping Springs C61,"",0.0339,"","",""
"","",2022-04-13,Bastrop C1612,"",0.0295,"","",""
"",0.6352,2022-04-14,NR-Georgia Tech,0.0157,"","",7.8841,""
"","",2022-04-14,Craters of the Moon,"",0.0455,"","",""
"","",2022-04-14,Grangeville,"","","",2.7797,""
"",0.1736,2022-04-14,GRAND RAPIDS,"",0.031,15.0373,4.8388,0.0
"",0.3176,2022-04-14,Smoky Row Near Road,0.0055,"","",4.131,""
"","",2022-04-14,Toppenish-Yakama Tri,"","","",9.9915,""
"","",2022-04-14,Wilkes-Barre,"",0.0347,"","",""
"",0.1566,2022-04-14,NORFOLK - NOAA,0.0034,"","","",-6.0E-4
"","",2022-04-15,Butte (Harrison Cour,"","",14.5882,4.8989,""
"","",2022-04-15,Manitou Springs,"",0.048,"","",""
"","",2022-04-15,CHI_TAFT,"",0.0306,"","",""
"","",2022-04-15,Sidney 201,0.0,0.0431,12.8067,6.6965,0.0
"",0.1613,2022-04-15,GT Craig NCore,0.0044,0.0416,41.0917,"",5.0E-4
"",0.3336,2022-04-15,Smoky Row Near Road,0.0095,"","",3.5496,""
"","",2022-04-15,Eastman Ross N Robin,"","","","",4.0E-4
"","",2022-04-15,Edgewood,"",0.041,"",2.1236,""
"","",2022-04-16,Sikes Elementary Sch,"",0.0306,"","",0.0011
"","",2022-04-16,BUCKNER,"",0.046,"","",""
"","",2022-04-16,Bangor MSS,"","","",3.4205,""
"","",2022-04-16,MILITARY PARK,0.0061,"","",5.9141,0.002
"","",2022-04-16,Oakridge - Willamett,"","","",1.9256,""
"","",2022-04-16,Shenandoah NP,"",0.0541,"",5.1982,""
"","",2022-04-16,Kenosha-Water Tower,"",0.0325,"","",""
"","",2022-04-16,Chatfield Park - 115,"",0.0329,"",8.2248,""
"","",2022-04-16,NorthAdams,"","","",2.8765,""
"","",2022-04-17,Carrithers Middle Sc,"",0.0347,9.4597,4.896,""
"","",2022-04-17,E. Milton - Blue Hil,3.0E-4,0.0391,"","",""
"","",2022-04-17,Pee Dee,"",0.0268,"","",""
"",0.2,2022-04-17,HAMPTON,0.0017,0.0407,"",6.1311,0.001
"","",2022-04-17,Airway Heights-West,"","","",2.6723,""
"","",2022-04-17,Osceola National For,"",0.0235,"","",""
"","",2022-04-18,Roseville - N.Sunris,0.0033,0.0388,7.4286,3.5385,""
0.1872,0.4422,2022-04-18,San Jose - Knox Ave,0.0097,"","",3.2529,""
"","",2022-04-18,TakomaRec,0.0064,0.0255,"","",""
"","",2022-04-18,Meraux,"",0.0241,"","",""
"","",2022-04-18,Voyageurs NP,"",0.0343,"","",""
"","",2022-04-18,Steubenville,"",0.0288,"",3.507,0.0
"","",2022-04-18,Wenatchee-Fifth St,"","","",3.4634,""
"","",2022-04-18,CHIWAUKEE,"",0.0319,"",4.32,""
"","",2022-04-18,MANITOWOC,"",0.0331,"","",""
"","",2022-04-18,Hood River West Side,"","","",3.2877,""
"","",2022-04-18,Troost,0.0086,"",16.5873,4.9317,0.001
"","",2022-04-18,St. Andrews Park,"",0.0372,"",6.9529,""
"","",2022-04-19,Portage-Hwy 12,"","",20.198,"",""
"","",2022-04-19,DYERSBURG,"","","",3.1538,""
"",0.1323,2022-04-19,RUTLAND,0.0032,0.0327,"",1.8368,7.0E-4
"","",2022-04-19,Aspen Pumphouse,"",0.0471,"","",""
"","",2022-04-19,Duluth-WDSE,"",0.0388,"",1.5738,""
"",0.0959,2022-04-20,Palm Springs - Fire,0.0021,0.0405,25.0182,"",""
"","",2022-04-20,Danbury,"",0.0337,7.0164,2.4057,""
"","",2022-04-20,Garden Valley,"","","",1.8087,""
"","",2022-04-20,Inglefield,"",0.0362,"","",""
"",0.2071,2022-04-20,West Yellowstone Par,9.0E-4,"","","",""
"","",2022-04-20,Bklyn - PS 314,"","","",3.3313,""
"","",2022-04-20,BETHANY,"",0.0369,"","",""
"","",2022-04-20,Albany - Calapooia S,"","","",3.15,""
"","",2022-04-20,Sheboygan-Haven,"",0.0359,"","",""
"","",2022-04-20,Sheridan PD,"","",11.7647,"",""
"","",2022-04-20,Yankee,"","","","",0.0
"","",2022-04-20,Globe,"","","","",9.0E-4
"","",2022-04-20,Made,"","","","",0.0012
"","",2022-04-20,LISLE,"",0.0298,"","",""
"","",2022-04-21,Cool (Seasonal),"",0.0429,"","",""
"","",2022-04-21,Coso Junction,"","",16.9,"",""
"","",2022-04-21,Nipomo Mesa CDF,"","",15.1985,4.2721,""
"","",2022-04-21,Piru - Pacific,"",0.0321,"",3.5735,""
"","",2022-04-21,Davis - UCD Campus,0.002,0.0394,"",2.6134,""
"","",2022-04-21,Fort Collins - West,"",0.0489,"","",""
"","",2022-04-21,Belle Glade,"","","",7.1079,""
"","",2022-04-21,Granger-Beckley St.,"",0.0392,"","",""
"","",2022-04-21,TECUMSEH,"",0.037,"",4.4405,""
"","",2022-04-21,Cranberry,"",0.0501,"","",""
"","",2022-04-21,Cayce City Hall,"","",19.475,"",""
"","",2022-04-21,SPRINGHILL,"",0.03,"",11.4061,""
"",0.1939,2022-04-21,MATH & SCIENCE CTR,0.007,0.0368,"",6.0168,7.0E-4
"",0.1604,2022-04-21,Reno4,0.0029,0.0445,7.7281,2.3158,1.0E-4
"","",2022-04-21,HELENA,"",0.0473,"","",""
"","",2022-04-22,Sacaton,"",0.032,56.5364,"",""
"","",2022-04-22,Prescott Pioneer Par,"",0.0428,"","",""
"","",2022-04-22,Sloughhouse,"",0.0374,"",2.7826,""
"","",2022-04-22,Anderson-Eastside El,"",0.0286,"",10.4956,""
"","",2022-04-22,Thibodaux,"",0.0348,"",9.7543,""
"","",2022-04-22,Gardiner High School,"",0.0399,"","",""
"","",2022-04-22,WAVELAND,"",0.0371,"",8.0579,""
"",0.1625,2022-04-22,Camden Spruce St,0.0047,0.0425,"",9.1761,0.0
"","",2022-04-22,Burneyville,"",0.0365,"","",""
"","",2022-04-22,Ouray,2.0E-4,0.0477,"","",""
"","",2022-04-22,MANITOWOC,"",0.0378,"","",""
"",0.1126,2022-04-22,Converse County Long,0.0011,0.0367,56.1731,"",""
"","",2022-04-23,710 Near Road,0.0138,"","","",""
0.2177,0.4868,2022-04-23,San Jose - Knox Ave,0.0086,"","",3.9857,""
"","",2022-04-23,PEORIA_F,"",0.0411,"","",""
"","",2022-04-23,University Meadows,"",0.043,"","",""
"","",2022-04-23,Shelton-W Franklin,"","","",2.9283,""
"","",2022-04-23,Pinedale Gaseous,0.001,0.0416,"",1.6935,""
"","",2022-04-23,Wade School,"",0.0408,"","",""
"","",2022-04-23,Cody SLAMS,"","","",1.8323,""
"","",2022-04-24,Petrified Forest NP,"",0.043,"","",""
"","",2022-04-24,Rexburg PM25,"","","",6.1785,""
"","",2022-04-24,Solano Drive,"",0.0507,"","",""
"","",2022-04-24,BRYSON,"",0.035,"",13.7391,""
"","",2022-04-24,Lawton North,"",0.0343,15.913,6.8087,""
"","",2022-04-24,Union,"",0.036,13.8261,6.2913,""
"","",2022-04-24,Kane Exp. Forest,"",0.051,"","",""
"","",2022-04-24,Cove Mountain - GSMN,"",0.0464,"","",""
"","",2022-04-24,Kent-James & Central,"","","",7.9658,""
"","",2022-04-24,Airway Heights-West,"","","",3.3932,""
"","",2022-04-24,Wellpinit-Spokane Tr,"","","",1.0,""
"","",2022-04-24,Walla Walla-12th St,"","","",3.1573,""
"","",2022-04-25,Fountain Hills,"",0.052,"","",""
"","",2022-04-25,Keeler,"","",10.125,4.2042,""
"","",2022-04-25,Colfax,"",0.0408,"",5.461,""
"","",2022-04-25,Cortez Ozone,"",0.0348,"","",""
"","",2022-04-25,FIVCO,"",0.0266,"",12.7375,""
"","",2022-04-25,City Park,"","","",5.3304,""
"","",2022-04-25,Virgin Valley,"",0.0402,10.43,3.015,""
"","",2022-04-25,Laurel Hill,"",0.0381,"","",""
"","",2022-04-25,Spokane-Augusta Ave,"","",22.1695,5.3898,""
"","",2022-04-25,Spokane-E Broadway A,"","",12.2203,4.3814,""
"","",2022-04-25,Chiloquin,"","","",3.831,""
"",0.0541,2022-04-26,Jackson NCORE,"",0.0337,10.4103,4.0795,0.0
"","",2022-04-26,Substation,0.0021,0.0481,25.8261,"",2.0E-4
"","",2022-04-26,Candor FRO,"","","",9.6885,""
"","",2022-04-26,Bowling Green,"",0.027,"","",""
"","",2022-04-26,Speedwell,"",0.0332,"","",""
"","",2022-04-26,Merced-M St,"","",40.1667,12.8556,""
"","",2022-04-26,ROCKWELL,0.0024,0.0379,"",11.1339,""
"","",2022-04-26,Toll,"",0.058,19.9231,9.1864,""
"","",2022-04-27,Paradise Road,"",0.0356,"","",""
"","",2022-04-27,NICHVILL,"",0.0377,"","",""
"","",2022-04-27,SOMERST,"",0.0295,"",5.1901,""
"","",2022-04-27,Anthony,"","",23.8897,6.4823,""
"","",2022-04-27,Las Cruces ED,"","","",4.0465,""
"","",2022-04-27,Eastlake,"",0.0329,"","",""
"","",2022-04-27,KS Hawaii,"","","",1.4706,0.0
"","",2022-04-28,Shuttlesworth,"","",36.2991,18.1,""
"","",2022-04-28,West 43rd,"","",77.5905,"",""
"","",2022-04-28,WOOD_WTP,"",0.044,"","",""
"","",2022-04-28,Hillcrest,"",0.0409,"","",""
"","",2022-04-01,Port Manatee,"","","","",0.001
"","",2022-04-01,WOOD_WTP,"",0.0361,"","",""
"","",2022-04-01,SPFD_IB,"",0.0369,"","",""
"","",2022-04-01,16th and Whitmore,"",0.016,"","",-5.0E-4
"","",2022-04-01,Montoursville,"",0.0314,"","",""
"",0.368,2022-04-01,Lindon,0.01,0.0291,"",3.8196,""
"","",2022-04-01,Garrison Arena,"",0.0385,"","",""
"","",2022-04-01,Gothic,"",0.0474,"","",""
"","",2022-04-01,Salamonie Reservoir,"",0.0354,"","",""
"","",2022-04-02,CHI_SP,"","","",7.5794,""
"","",2022-04-02,LEMONT,"",0.0279,"","",""
"","",2022-04-02,Helmsburg,"",0.0258,"","",""
"","",2022-04-02,LaPorte-E. Lincolnwa,"",0.0288,"","",""
"","",2022-04-02,Millington,"",0.0411,"",3.5294,""
"",0.1422,2022-04-02,NEW,0.0048,0.0399,7.757,4.1196,0.0
"","",2022-04-02,LOUDONMS,"",0.0265,"",5.3832,""
"","",2022-04-02,Erda,0.0035,0.0327,"",3.601,""
"","",2022-04-02,Bend Ponderosa Eleme,"","","",2.7581,""
"","",2022-04-02,Jackson SLAMS,"","",14.8571,0.8889,""
"","",2022-04-02,Orchard Farm,"",0.0354,"","",""
"","",2022-04-03,South Tucson,"","",26.3143,"",""
"","",2022-04-03,EAST BAY,"","","","",0.0012
"","",2022-04-03,Sycamore,"",0.038,"",8.0706,""
"","",2022-04-03,ROLAND,0.0058,0.0305,"",8.7745,""
"","",2022-04-03,Wilkes-Barre,"",0.0243,"","",""
"","",2022-04-03,Farrell,"",0.0364,"","",""
"","",2022-04-03,Coastal Carolina,"",0.0343,"","",""
"","",2022-04-03,P2,0.0031,0.0442,16.8537,5.339,""
"","",2022-04-03,Tacoma-S 36th St,0.011,"","","",""
"","",2022-04-03,Elgin C1613,"",0.0496,"","",""
"","",2022-04-03,Rock Springs SLAMS,"","","",5.3169,""
"","",2022-04-03,ORGILL,"",0.0411,"","",""
"","",2022-04-03,Hillcrest HS,"",0.0406,9.9545,1.0023,""
"","",2022-04-04,Canton,"","","",13.6819,""
"","",2022-04-04,Ontario May Roberts,"","","",4.1403,""
"","",2022-04-05,Nipomo RP,0.001,0.0328,19.4923,"",""
"","",2022-04-05,Fort Mountain,"",0.0508,"","",""
"","",2022-04-05,Conyers,"",0.0227,"","",""
"","",2022-04-05,E. Milton - Blue Hil,0.0017,0.0429,"","",""
"","",2022-04-05,Nashua - Gilson Rd.,"",0.0339,"","",""
"","",2022-04-05,Centerburg WWTP,"",0.0296,"","",""
0.2113,"",2022-04-05,CCRI Providence,"","","",4.0429,""
"","",2022-04-05,Chehalis-Market Blvd,"","","",4.0553,""
"","",2022-04-05,Hillcrest HS,"",0.0345,15.1692,5.7877,""
"","",2022-04-05,DETROIT - E 7 MILE,0.0072,0.0392,"","",""
"",0.3154,2022-04-06,Mira Loma - Van Bure,0.0148,0.0312,56.9048,17.0857,""
"","",2022-04-06,Savannahs,"",0.0229,"","",""
"",0.0745,2022-04-06,Bondville,"",0.0366,"","",0.001
"","",2022-04-06,JERSEYVL,"",0.0466,"",4.3176,""
"","",2022-04-06,Elko,"","",14.4348,"",""
"","",2022-04-06,Tioga County,"",0.0408,"",8.5292,""
"","",2022-04-06,Big Bend  NP,"",0.0466,"","",""
"","",2022-04-06,ASHBURN,0.0043,0.0326,"","",""
"","",2022-04-07,Grand Canyon NP,"",0.0473,"","",""
"","",2022-04-07,Evansville-Buena Vis,0.0051,0.0327,12.1429,4.6087,0.001
"","",2022-04-07,Salamonie Reservoir,"",0.0336,"","",""
"","",2022-04-07,Wampanoag Laboratory,"",0.0395,"","",""
"",0.2871,2022-04-07,Newark Firehouse,0.0233,0.0222,"",7.1718,1.0E-4
"","",2022-04-07,NEA,"",0.0367,"","",""
"","",2022-04-07,Montevallo,"","","","",7.0E-4
"",0.2555,2022-04-08,Salinas AMS,0.008,0.0306,"",8.3942,""
"","",2022-04-08,Eugene - Amazon Park,"","","",3.0102,""
"","",2022-04-08,The Dalles - Cherry,"","","",3.0577,""
"","",2022-04-08,Houston,"",0.0302,"",7.3444,""
"","",2022-04-08,WIDEWATER,"",0.0332,"","",""
"","",2022-04-08,Bellevue-SE 12th,"","","",1.8072,""
"","",2022-04-08,Aberdeen,"","",3.8407,0.692,""
"",0.4564,2022-04-09,NR-Georgia Tech,0.0107,"","",1.9764,""
"","",2022-04-09,Marshall,"",0.0371,"",2.3083,""
"","",2022-04-09,"Herculaneum, Mott St","","","","",0.001
"","",2022-04-09,West Mesa,"","",44.3923,"",""
"","",2022-04-09,Eugene - Amazon Park,"","","",2.3985,""
"","",2022-04-09,Paonia,0.001,0.0372,13.5963,1.8128,""
"","",2022-04-09,Newport-Calispel,"","","",1.426,""
"","",2022-04-10,Butte (Harrison Cour,"","",6.91,1.7083,""
"","",2022-04-10,Yuma Supersite,"",0.0439,40.7079,9.5806,""
"","",2022-04-10,Lucerne Valley,"","",-0.6752,"",""
"","",2022-04-10,Turner - CJHS,"","","",2.3468,""
"","",2022-04-10,Laurel,"","",20.51,"",""
"","",2022-04-10,Big Bear,"","","",7.8528,""
"","",2022-04-10,Cashmere Mobile,"","","",2.1198,""
"","",2022-04-10,Caddo Valley,"",0.032,"","",""
"","",2022-04-10,DEER,"",0.0489,"","",""
"",0.1573,2022-04-11,Chico -  East,0.0026,0.0417,19.75,3.8981,""
"",0.2036,2022-04-11,Pasadena,0.0056,0.0414,"","",""
"","",2022-04-11,Springfield Ag,"","","",7.9136,""
"","",2022-04-11,WARREN,"",0.0384,"","",""
"","",2022-04-11,ORGILL,"",0.0463,"","",""
"","",2022-04-11,Lone Pine,"","",49.8605,"",""
"","",2022-04-11,Sumatra,"",0.0274,"","",""
"","",2022-04-11,Prince Edward,"",0.0363,"","",""
"","",2022-04-12,Yosemite NP Turtleba,"",0.044,"","",""
"","",2022-04-12,Paw Park,"",0.0375,20.3036,"",""
"",0.2945,2022-04-12,Lakeville - Near Roa,0.0119,"","",4.3529,""
"","",2022-04-12,St. Michael,"",0.0364,"",3.1471,""
"","",2022-04-12,LIBERTY,"",0.0335,"",7.5157,""
"","",2022-04-12,Brigantine,"",0.0146,"",3.3518,0.0
"","",2022-04-12,Bernalillo,"",0.0373,"","",""
"","",2022-04-12,Huntington Wildlife,"",0.0358,"","",""
"","",2022-04-12,E Syracuse,"",0.0421,"","",""
"","",2022-04-12,Mannford,"",0.0348,"","",""
"","",2022-04-12,Centennial,"",0.0484,"","",""
"","",2022-04-12,C GRANDE,"",0.0501,"","",""
"","",2022-04-13,Hidden Valley,"","",60.5345,6.3448,""
"","",2022-04-13,Nampa Fire Station,"","",10.5784,5.1078,""
"","",2022-04-13,CHI_COM,"",0.0281,"",10.3707,""
"","",2022-04-13,TRURO,"",0.0457,"","",""
"","",2022-04-13,Detroit Lakes,"",0.038,"",1.295,""
"","",2022-04-13,HERNANDO,"",0.0324,"",8.1733,""
"","",2022-04-13,Fulton,"",0.0312,"","",""
"","",2022-04-13,Lynn Lane,"",0.0365,"","",""
"","",2022-04-13,Dayton-W Main,"","","",2.749,""
"","",2022-04-13,Lake Forest Park-Tow,"","","",3.8982,""
"","",2022-04-13,Olancha,"","",13.7013,"",""
"","",2022-04-13,Gresham Centennial H,"","","",2.023,""
"","",2022-04-13,Crestline - Lake Gre,"",0.0545,"","",""
"","",2022-04-14,Temecula (Lake Skinn,"",0.05,"",9.423,""
"","",2022-04-14,DURHAM,"",0.0402,"","",""
"","",2022-04-14,Brockton,"",0.044,"",8.7727,""
"","",2022-04-14,BDED,"","","",7.3125,""
"","",2022-04-14,Quaker City,"",0.0419,"","",""
"","",2022-04-14,Perkinstown,"",0.0274,"","",""
"","",2022-04-14,Wetumpka Tech Park,"",0.041,"","",""
"",0.3302,2022-04-15,Reseda,0.0109,0.0307,"",10.6466,""
"","",2022-04-15,KNI-Topeka,"",0.0353,37.4406,16.8,""
"",0.2565,2022-04-15,Minneapolis-Downtown,"","","","",7.0E-4
"","",2022-04-15,DYERSBURG,"","","",5.1429,""
"","",2022-04-15,SHEBOYGAN,"",0.0329,"","",""
"","",2022-04-15,North Charleston F.S,"","","",8.2482,""
"","",2022-04-15,ALBA,"",0.0384,"","",""
"","",2022-04-16,Willows-Colusa,"",0.0336,4.4146,1.622,""
"","",2022-04-16,Shafter - Walker Str,0.0035,0.0245,"","",""
"",0.3422,2022-04-16,Bercut Dr,0.0043,"","",3.928,""
"","",2022-04-16,Lantana Preserve,"",0.0324,"","",""
"","",2022-04-16,Potato Creek State P,"",0.0325,"","",""
"","",2022-04-16,BAY CITY,"","","",3.7015,""
"","",2022-04-16,YPSILANTI,"",0.0356,"",4.3711,""
"","",2022-04-16,South Reno,"",0.0398,"","",""
"","",2022-04-16,Morrisania,"","","",6.466,""
"","",2022-04-16,Chelmsford,"",0.0522,"","",""
"","",2022-04-17,Clarksboro,"",0.0347,"","",""
"","",2022-04-17,FRYPAN,"",0.0457,"","",""
"","",2022-04-17,Oakridge - Willamett,"","","",1.8833,""
"",0.2335,2022-04-17,MATH & SCIENCE CTR,0.0023,0.0425,"",5.579,0.0
"","",2022-04-17,Rosalia-Josephine St,"","","",1.4947,""
"","",2022-04-17,MANITOWOC,"",0.0351,"","",""
"","",2022-04-17,Pinedale,"",0.0472,"","",""
"",0.0119,2022-04-17,Copper View,0.0038,0.0342,"",4.3127,0.001
"","",2022-04-17,SAVANNAH,"",0.0388,"","",""
"","",2022-04-17,Farrar,"",0.0368,"","",""
"","",2022-04-17,Mayaguez 59,"",0.0066,"",7.8458,""
"","",2022-04-17,Blair,"","","",4.292,""
"","",2022-04-17,Port Manatee,"",0.029,"","",0.001
"","",2022-04-18,Huntsville Old Airpo,"",0.0302,"",7.0007,""
"","",2022-04-18,Chanute,"",0.0353,22.4203,9.7609,2.0E-4
"","",2022-04-18,Aldino,"",0.0306,"","",""
"","",2022-04-18,16th and Whitmore,"",0.0346,"","",0.01
"","",2022-04-18,LEGGETT,"",0.0357,"",2.8788,""
"","",2022-04-18,M.K. Goddard,"",0.032,"","",""
"","",2022-04-18,Smithfield,0.0039,0.031,"",5.6568,""
"","",2022-04-18,SAVANNAH,"",0.0404,"","",""
"","",2022-04-19,West Los Angeles - V,0.0106,0.0269,"","",""
"","",2022-04-19,Nipomo Mesa CDF,"","",24.656,7.664,""
"","",2022-04-19,Dayville,"",0.0399,"","",5.0E-4
"","",2022-04-19,Marshall,"",0.0324,"",3.984,""
"","",2022-04-19,Fresno-Pacific,"","","",4.0526,""
"","",2022-04-20,Miami Jones Ranch,"","","","",8.0E-4
"",0.2043,2022-04-20,Buckeye,0.0035,0.0382,64.2957,"",""
"","",2022-04-20,Palisade Ozone,"",0.0446,"","",""
"","",2022-04-20,Kennesaw,"",0.0271,"","",""
"","",2022-04-20,NorthAdams,"","","",0.7229,""
"","",2022-04-20,MARYVILL,"",0.0394,"",4.9652,""
"","",2022-04-20,Albemarle HS,"",0.0363,"",3.3155,""
"","",2022-04-20,Winthrop-Chewuch Rd,"","","",3.0596,""
"","",2022-04-20,Portland SE 12th and,"","","",3.4651,""
"","",2022-04-20,EBAM 1002,"","","",312.8571,""
"","",2022-04-21,Carmel Valley AMS,"",0.0353,"",4.1241,""
"",0.4255,2022-04-21,ELIZA HOWELL-NR,0.0135,"","",8.8672,""
"","",2022-04-21,Albany - Calapooia S,"","","",2.175,""
"","",2022-04-21,Inland Port,0.0049,0.0433,"",13.9056,""
"","",2022-04-21,York DW,"",0.0415,"","",""
"","",2022-04-22,Nipomo Mesa CDF,"","",20.7464,7.3913,""
"","",2022-04-22,Vacaville,"",0.0332,"",5.1446,""
"","",2022-04-22,Conyers,"",0.0241,"","",""
"","",2022-04-22,CLEVELAND,"",0.0375,"",11.3807,""
"","",2022-04-22,Elko,"","",5.8684,"",""
"","",2022-04-22,Middleport,"",0.0368,"","",""
"","",2022-04-23,Lancaster-Division,"",0.0448,11.0,5.9314,""
"","",2022-04-23,Redlands - Dearborn,"",0.0335,"","",""
"","",2022-04-23,Idaho Falls PM2.5,"","","",3.6897,""
"","",2022-04-23,PECK,0.001,0.0374,48.256,13.0256,0.001
"","",2022-04-23,PIKE2001,"",0.0291,"",11.2487,""
"","",2022-04-23,Beltsville,"",0.04,"","",""
"","",2022-04-23,Fresh Kills,"",0.031,"",3.199,""
"","",2022-04-23,Redwash,9.0E-4,0.0514,"","",""
"",0.2314,2022-04-23,MATH & SCIENCE CTR,0.004,0.0427,"",12.1088,0.0
"","",2022-04-23,Beloit-Converse,"",0.0367,"","",""
"","",2022-04-23,New Milford,"","","",5.4432,""
"","",2022-04-23,LENOIR,"",0.0362,"","",-6.0E-4
"","",2022-04-24,Miami Golf Course,"","",18.5417,"",""
"","",2022-04-24,Dirty Socks,"","",7.3509,"",""
"","",2022-04-24,Athens,"",0.0336,18.2222,9.5598,""
"","",2022-04-24,Navajo Lake,0.0049,0.0418,"","",""
"","",2022-04-24,JAMESVIL,"",0.0393,13.8696,"",0.0
"","",2022-04-24,Greensburg,"",0.0263,"",15.1958,""
"","",2022-04-24,Juel Spring,0.001,0.0365,"","",""
"","",2022-04-24,BONTERRE,"",0.0373,"","",""
"","",2022-04-25,Shuttlesworth,"","",19.3158,11.4649,""
"",0.4489,2022-04-25,Compton,0.0185,0.029,"",9.9208,""
"","",2022-04-25,Kona,"","","",6.72,0.0012
"","",2022-04-25,New Albany,"",0.0359,"",11.1208,0.0
"","",2022-04-25,Westlake,"","","",10.1708,""
"",0.1195,2022-04-25,Blaine,0.0019,0.0323,3.75,1.9583,7.0E-4
"","",2022-04-25,Mannford,"",0.0345,"","",""
"","",2022-04-25,Potosi,"","","",2.1792,""
"","",2022-04-25,Racine-Payne and Dol,"",0.0336,"","",""
"","",2022-04-25,John Day Dayton St,"","","",3.9423,""
"","",2022-04-25,PUBLIC HEALTH,"",0.0326,"",2.1,0.0
"",0.3666,2022-04-26,San Bernadino - 4th,0.0197,0.0455,46.0171,"",""
"","",2022-04-26,Port Manatee,"","","","",0.001
"","",2022-04-26,Kinsman Maintenance,"",0.0311,"","",""
"","",2022-04-26,Beaver Falls,"",0.0303,"",6.4049,""
"","",2022-04-26,Mammoth Lakes,"","",26.0,"",""
"",0.12,2022-04-27,Palm Springs - Fire,0.002,0.0556,24.3964,"",""
"","",2022-04-27,Yreka,"",0.0341,"",4.5804,""
"","",2022-04-27,Stafford,"",0.0291,"","",""
"","",2022-04-27,Pahala,"","","",2.6275,0.0127
"","",2022-04-27,Nampa Fire Station,"","",12.4828,4.1321,""
"","",2022-04-27,Maspeth,"","","",2.6473,""
